Student ID,Name,Gender,Age,GPA,Major,Interested Domain,Projects,Future Career,Python,SQL,Java
2600,Student_2600,Female,24,3.2,Computer Science,Data Mining,Pattern Recognition,Data Engineer,Strong,Strong,Weak
2601,Student_2601,Female,19,3.0,Computer Science,Software Development,ERP System,Software Engineer,Average,Weak,Strong
2602,Student_2602,Female,21,3.8,Computer Science,Web Development,CMS Development,Software Engineer,Weak,Average,Strong
2603,Student_2603,Male,19,3.0,Computer Science,Computer Graphics,Animation System,Graphics Programmer,Weak,Strong,Average
2604,Student_2604,Male,19,2.9,Computer Science,Software Development,Enterprise App,Software Engineer,Weak,Weak,Average
2605,Student_2605,Female,19,3.3,Computer Science,Artificial Intelligence,AI Recommendation System,Data Scientist,Strong,Strong,Average
2606,Student_2606,Male,24,3.9,Computer Science,Cybersecurity,Security Audit,Penetration Tester,Average,Weak,Average
2607,Student_2607,Male,22,3.8,Computer Science,Computer Vision,Object Tracking,AI Researcher,Weak,Weak,Average
2608,Student_2608,Male,21,3.5,Computer Science,Bioinformatics,DNA Sequence Analysis,Healthcare IT Specialist,Weak,Strong,Weak
2609,Student_2609,Female,19,2.9,Computer Science,Cybersecurity,Firewall Configuration,Security Analyst,Average,Average,Weak
2610,Student_2610,Female,25,3.4,Computer Science,Data Science,Market Analysis,Data Analyst,Weak,Strong,Weak
2611,Student_2611,Female,25,3.3,Computer Science,Mobile App Development,Mobile Game,Mobile App Developer,Weak,Strong,Strong
2612,Student_2612,Male,19,3.4,Computer Science,Cybersecurity,Security Audit,Penetration Tester,Average,Weak,Strong
2613,Student_2613,Female,25,3.0,Computer Science,Blockchain Technology,NFT Marketplace,Blockchain Developer,Weak,Average,Weak
2614,Student_2614,Female,20,4.0,Computer Science,Cybersecurity,Firewall Configuration,Penetration Tester,Strong,Weak,Weak
2615,Student_2615,Male,22,2.9,Computer Science,Artificial Intelligence,AI Recommendation System,Machine Learning Engineer,Average,Average,Strong
2616,Student_2616,Female,21,2.9,Computer Science,Web Development,Online Marketplace,Frontend Developer,Average,Average,Average
2617,Student_2617,Male,25,3.2,Computer Science,Natural Language Processing,Named Entity Recognition,Machine Learning Engineer,Strong,Average,Strong
2618,Student_2618,Male,21,3.5,Computer Science,Database Management,ETL Pipeline,Data Analyst,Strong,Average,Weak
2619,Student_2619,Female,23,3.5,Computer Science,Computer Graphics,Game Engine,Graphics Programmer,Weak,Weak,Average
2620,Student_2620,Male,25,3.2,Computer Science,Software Development,Microservices,Software Engineer,Weak,Weak,Average
2621,Student_2621,Female,22,3.0,Computer Science,Blockchain Technology,NFT Marketplace,Blockchain Developer,Average,Strong,Weak
2622,Student_2622,Male,22,2.8,Computer Science,Game Development,3D RPG Game,Game Developer,Average,Strong,Strong
2623,Student_2623,Male,24,2.9,Computer Science,Human-Computer Interaction,Accessibility Tool,UX Engineer,Strong,Strong,Average
2624,Student_2624,Male,23,3.7,Computer Science,Blockchain Technology,Supply Chain Blockchain,Blockchain Developer,Weak,Weak,Strong
2625,Student_2625,Female,22,3.6,Computer Science,Computer Vision,Face Recognition,AI Researcher,Average,Average,Strong
2626,Student_2626,Male,24,3.1,Computer Science,Natural Language Processing,Sentiment Analysis NLP,AI Researcher,Strong,Average,Average
2627,Student_2627,Male,21,3.7,Computer Science,Computer Graphics,3D Rendering,Game Developer,Strong,Average,Strong
2628,Student_2628,Female,19,3.8,Computer Science,Natural Language Processing,Named Entity Recognition,NLP Engineer,Strong,Weak,Strong
2629,Student_2629,Male,25,3.5,Computer Science,Cloud Computing,GCP Architecture,Cloud Engineer,Average,Average,Average
2630,Student_2630,Male,21,3.8,Computer Science,Data Mining,Anomaly Detection,Data Scientist,Strong,Weak,Weak
2631,Student_2631,Male,19,3.9,Computer Science,Machine Learning,Object Detection,Machine Learning Engineer,Average,Average,Average
2632,Student_2632,Female,19,3.3,Computer Science,Human-Computer Interaction,Accessibility Tool,Frontend Developer,Strong,Strong,Strong
2633,Student_2633,Male,26,3.0,Computer Science,Game Development,Game AI,Game Developer,Weak,Strong,Average
2634,Student_2634,Female,26,3.2,Computer Science,Game Development,2D Platformer,Game Developer,Strong,Average,Strong
2635,Student_2635,Female,21,3.8,Computer Science,Artificial Intelligence,Reinforcement Learning Agent,AI Researcher,Average,Weak,Weak
2636,Student_2636,Male,21,3.5,Computer Science,Blockchain Technology,Smart Contract,Blockchain Developer,Average,Weak,Strong
2637,Student_2637,Male,22,3.6,Computer Science,Data Mining,Web Scraping,Data Scientist,Strong,Weak,Average
2638,Student_2638,Female,23,3.4,Computer Science,Natural Language Processing,Chatbot NLP,AI Researcher,Average,Strong,Weak
2639,Student_2639,Male,20,2.8,Computer Science,Machine Learning,Fraud Detection,Data Scientist,Strong,Average,Weak
2640,Student_2640,Male,24,3.5,Computer Science,Cloud Computing,Azure Migration,DevOps Engineer,Average,Strong,Strong
2641,Student_2641,Female,22,3.1,Computer Science,Mobile App Development,AR Mobile App,iOS Developer,Strong,Weak,Average
2642,Student_2642,Male,25,2.9,Computer Science,Data Science,Statistical Analysis,Data Scientist,Strong,Strong,Strong
2643,Student_2643,Male,20,3.3,Computer Science,Data Mining,Data Clustering,Data Analyst,Weak,Average,Strong
2644,Student_2644,Male,20,3.3,Computer Science,Software Engineering,Design Patterns,Software Engineer,Strong,Weak,Weak
2645,Student_2645,Male,26,2.9,Computer Science,Software Engineering,DevOps Pipeline,Full Stack Developer,Weak,Average,Weak
2646,Student_2646,Male,23,3.5,Computer Science,Machine Learning,Fraud Detection,Data Analyst,Weak,Strong,Weak
2647,Student_2647,Female,21,3.8,Computer Science,Computer Graphics,Shader Development,Game Developer,Average,Weak,Strong
2648,Student_2648,Male,25,3.4,Computer Science,Natural Language Processing,Machine Translation,AI Researcher,Weak,Weak,Average
2649,Student_2649,Male,19,3.0,Computer Science,Web Development,Portfolio Website,Frontend Developer,Average,Average,Average
2650,Student_2650,Female,22,3.6,Computer Science,Cloud Computing,CI/CD Pipeline,DevOps Engineer,Weak,Average,Weak
2651,Student_2651,Male,23,3.8,Computer Science,Mobile App Development,Cross-Platform App,Mobile App Developer,Average,Weak,Average
2652,Student_2652,Male,26,2.9,Computer Science,Software Engineering,Design Patterns,Software Engineer,Strong,Average,Weak
2653,Student_2653,Female,19,3.9,Computer Science,Network Security,Intrusion Detection,Information Security Analyst,Weak,Weak,Strong
2654,Student_2654,Female,22,2.8,Computer Science,Cloud Computing,CI/CD Pipeline,Cloud Engineer,Average,Strong,Average
2655,Student_2655,Female,23,2.9,Computer Science,Game Development,Multiplayer Game,Game Developer,Weak,Strong,Average
2656,Student_2656,Female,19,3.7,Computer Science,Human-Computer Interaction,UI Prototype,Frontend Developer,Strong,Strong,Average
2657,Student_2657,Female,26,3.5,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Architect,Strong,Average,Strong
2658,Student_2658,Male,21,3.3,Computer Science,Cloud Computing,CI/CD Pipeline,Cloud Architect,Average,Average,Strong
2659,Student_2659,Female,23,3.8,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Engineer,Weak,Average,Average
2660,Student_2660,Male,21,3.2,Computer Science,Blockchain Technology,Smart Contract,Blockchain Developer,Weak,Average,Strong
2661,Student_2661,Female,21,3.3,Computer Science,Data Science,Predictive Modeling,Data Analyst,Weak,Strong,Strong
2662,Student_2662,Female,21,4.0,Computer Science,Artificial Intelligence,Reinforcement Learning Agent,AI Researcher,Average,Average,Weak
2663,Student_2663,Male,22,3.9,Computer Science,Database Management,ETL Pipeline,Data Engineer,Average,Strong,Strong
2664,Student_2664,Female,26,3.8,Computer Science,Database Management,ETL Pipeline,Data Engineer,Strong,Strong,Average
2665,Student_2665,Female,21,2.8,Computer Science,Natural Language Processing,Sentiment Analysis NLP,AI Researcher,Weak,Average,Average
2666,Student_2666,Male,20,2.9,Computer Science,Data Science,Customer Segmentation,Data Analyst,Average,Strong,Weak
2667,Student_2667,Male,23,2.8,Computer Science,Cybersecurity,Firewall Configuration,Security Analyst,Average,Weak,Weak
2668,Student_2668,Female,24,2.8,Computer Science,Blockchain Technology,Smart Contract,Blockchain Developer,Weak,Average,Weak
2669,Student_2669,Female,25,3.5,Computer Science,Cybersecurity,IDS System,Information Security Analyst,Average,Weak,Weak
2670,Student_2670,Female,21,3.0,Computer Science,Computer Graphics,Game Engine,Game Developer,Strong,Strong,Strong
2671,Student_2671,Female,21,3.8,Computer Science,Data Science,Customer Segmentation,Data Analyst,Weak,Weak,Average
2672,Student_2672,Female,25,3.1,Computer Science,Artificial Intelligence,Chatbot Development,Machine Learning Engineer,Average,Strong,Average
2673,Student_2673,Female,19,3.2,Computer Science,Computer Vision,Face Recognition,Machine Learning Engineer,Strong,Average,Strong
2674,Student_2674,Male,20,2.9,Computer Science,Computer Graphics,Game Engine,Graphics Programmer,Average,Average,Average
2675,Student_2675,Male,26,3.8,Computer Science,Database Management,NoSQL Migration,Data Engineer,Strong,Strong,Average
2676,Student_2676,Female,19,2.9,Computer Science,Data Mining,Anomaly Detection,Data Analyst,Weak,Strong,Weak
2677,Student_2677,Male,23,3.0,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Architect,Weak,Strong,Strong
2678,Student_2678,Female,26,3.1,Computer Science,Machine Learning,Sentiment Analysis,Machine Learning Engineer,Average,Average,Average
2679,Student_2679,Male,24,3.3,Computer Science,Computer Vision,Face Recognition,AI Researcher,Average,Strong,Strong
2680,Student_2680,Male,26,3.2,Computer Science,Software Development,E-commerce Website,Machine Learning Engineer,Strong,Average,Average
2681,Student_2681,Male,24,3.6,Computer Science,Data Science,Customer Segmentation,Data Analyst,Average,Weak,Average
2682,Student_2682,Female,25,4.0,Computer Science,Software Development,REST API Development,Software Engineer,Average,Average,Weak
2683,Student_2683,Male,22,3.9,Computer Science,Network Security,Intrusion Detection,Penetration Tester,Strong,Strong,Weak
2684,Student_2684,Male,26,3.8,Computer Science,Bioinformatics,Clinical Data Analysis,Healthcare IT Specialist,Weak,Weak,Weak
2685,Student_2685,Female,20,3.2,Computer Science,IoT (Internet of Things),Smart Agriculture,IoT Developer,Weak,Weak,Average
2686,Student_2686,Male,24,3.5,Computer Science,Game Development,Multiplayer Game,Game Developer,Strong,Average,Strong
2687,Student_2687,Female,19,3.5,Computer Science,Computer Vision,Object Tracking,AI Researcher,Weak,Weak,Weak
2688,Student_2688,Female,19,2.9,Computer Science,Human-Computer Interaction,Interactive Dashboard,UX Designer,Weak,Average,Average
2689,Student_2689,Male,23,2.9,Computer Science,Bioinformatics,Protein Structure,Healthcare IT Specialist,Weak,Strong,Strong
2690,Student_2690,Female,25,3.8,Computer Science,Cloud Computing,AWS Deployment,Cloud Engineer,Weak,Weak,Strong
2691,Student_2691,Female,21,3.5,Computer Science,Web Development,Full-Stack Web App,Frontend Developer,Average,Strong,Average
2692,Student_2692,Male,23,2.9,Computer Science,Game Development,3D RPG Game,Game Developer,Weak,Strong,Weak
2693,Student_2693,Male,26,3.1,Computer Science,Natural Language Processing,Text Classification,AI Researcher,Weak,Weak,Average
2694,Student_2694,Male,21,3.2,Computer Science,Data Mining,Association Rule Mining,Data Engineer,Average,Strong,Average
2695,Student_2695,Female,19,3.3,Computer Science,Database Management,SQL Optimization,Data Engineer,Average,Weak,Average
2696,Student_2696,Female,19,3.3,Computer Science,Network Security,Intrusion Detection,Information Security Analyst,Weak,Weak,Strong
2697,Student_2697,Female,19,2.8,Computer Science,Cybersecurity,Vulnerability Assessment,Penetration Tester,Average,Strong,Average
2698,Student_2698,Male,24,3.3,Computer Science,Software Engineering,DevOps Pipeline,Software Engineer,Average,Weak,Weak
2699,Student_2699,Female,19,2.9,Computer Science,Data Science,Statistical Analysis,Data Scientist,Strong,Strong,Strong
2700,Student_2700,Male,21,3.8,Computer Science,Bioinformatics,Clinical Data Analysis,Healthcare IT Specialist,Strong,Weak,Weak
2701,Student_2701,Male,25,3.2,Computer Science,Data Science,Statistical Analysis,Data Analyst,Strong,Weak,Weak
2702,Student_2702,Female,24,3.3,Computer Science,Data Science,Data Analytics Dashboard,Data Scientist,Strong,Strong,Strong
2703,Student_2703,Male,19,3.8,Computer Science,Data Mining,Association Rule Mining,Data Scientist,Strong,Average,Average
2704,Student_2704,Female,22,3.1,Computer Science,Software Engineering,Code Review System,Full Stack Developer,Strong,Strong,Strong
2705,Student_2705,Female,24,3.6,Computer Science,Human-Computer Interaction,UI Prototype,UX Designer,Weak,Strong,Weak
2706,Student_2706,Female,21,3.7,Computer Science,Network Security,Packet Analysis,Security Analyst,Weak,Average,Average
2707,Student_2707,Male,24,2.9,Computer Science,Machine Learning,Recommendation Engine,Data Scientist,Strong,Average,Weak
2708,Student_2708,Male,23,2.9,Computer Science,Computer Vision,Autonomous Vehicle Vision,AI Researcher,Weak,Weak,Average
2709,Student_2709,Male,25,3.2,Computer Science,IoT (Internet of Things),Wearable Device,IoT Developer,Weak,Average,Weak
2710,Student_2710,Female,20,3.8,Computer Science,Game Development,2D Platformer,Graphics Programmer,Weak,Weak,Average
2711,Student_2711,Female,24,3.3,Computer Science,Software Engineering,Testing Framework,Software Engineer,Weak,Average,Strong
2712,Student_2712,Male,24,3.9,Computer Science,Database Management,SQL Optimization,Data Scientist,Strong,Average,Strong
2713,Student_2713,Female,25,3.7,Computer Science,Natural Language Processing,Chatbot NLP,NLP Engineer,Strong,Strong,Weak
2714,Student_2714,Male,22,3.2,Computer Science,Computer Graphics,Animation System,Computer Vision Engineer,Strong,Weak,Average
2715,Student_2715,Male,24,3.6,Computer Science,Software Engineering,Design Patterns,Software Engineer,Average,Average,Strong
2716,Student_2716,Male,23,3.6,Computer Science,Natural Language Processing,Chatbot NLP,AI Researcher,Weak,Weak,Strong
2717,Student_2717,Female,23,3.0,Computer Science,Cloud Computing,AWS Deployment,DevOps Engineer,Strong,Weak,Strong
2718,Student_2718,Female,26,3.2,Computer Science,Mobile App Development,Android App,Mobile App Developer,Weak,Strong,Weak
2719,Student_2719,Male,21,3.1,Computer Science,Game Development,Physics Engine,Graphics Programmer,Strong,Strong,Weak
2720,Student_2720,Male,19,2.9,Computer Science,Cloud Computing,CI/CD Pipeline,DevOps Engineer,Average,Strong,Weak
2721,Student_2721,Male,21,2.9,Computer Science,Blockchain Technology,Smart Contract,Blockchain Developer,Average,Strong,Weak
2722,Student_2722,Male,21,4.0,Computer Science,Human-Computer Interaction,Eye Tracking Study,UX Engineer,Average,Weak,Weak
2723,Student_2723,Female,23,3.8,Computer Science,Bioinformatics,DNA Sequence Analysis,Bioinformatics Engineer,Strong,Average,Average
2724,Student_2724,Male,22,3.2,Computer Science,Software Engineering,Agile Project,Software Engineer,Average,Weak,Average
2725,Student_2725,Female,22,3.7,Computer Science,IoT (Internet of Things),Environmental Sensor,IoT Developer,Weak,Weak,Weak
2726,Student_2726,Male,26,3.7,Computer Science,Database Management,Data Warehouse,Data Analyst,Weak,Average,Strong
2727,Student_2727,Male,25,3.9,Computer Science,Natural Language Processing,Named Entity Recognition,AI Researcher,Average,Weak,Weak
2728,Student_2728,Male,24,3.9,Computer Science,Game Development,Multiplayer Game,Graphics Programmer,Strong,Average,Weak
